subject,LO-1,LO-2,PHC-1,PHC-2,TO-1,TO-2,V1,V2d,V2v,V3d,V3v,VO-1,VO-2,hV4
subj01,0.0023238518147647995,0.14562722185716295,0.17543358059943753,0.1266842922702497,0.2760733155659402,0.09064618593648396,0.37780103337908266,0.5056163928125298,0.4136016944628189,0.3703357822021172,0.22693023172694726,0.13955410889382072,0.15186750778701652,0.15579593007908377
subj02,0.12157975639214864,0.22155007106818653,0.34710384496921953,0.03426995254729689,0.21473345002131278,0.05307826028338912,0.3433743785112631,0.19990510842421116,0.28524463352026297,0.14516542451055114,0.2962859550370521,0.2534588634302345,0.32381874993046855,0.32121522482415366
subj03,0.20092359013030006,0.10778486589995764,0.5089973289038361,0.28020706908164933,0.053907390375714584,0.06961453725023029,0.21319801002582633,0.312451495881353,0.32048333883431634,0.30074786323188885,0.3642295478728036,0.36655883861505467,0.43705625200347625,0.18684484201804122
subj04,0.14651490623528496,0.2347594483503006,0.2001389603476117,0.15510004253345944,0.3947730496487214,0.0960716945262236,0.3328198469550165,0.18223034980471778,0.2572656365525773,0.3850212630434202,0.26654888852913095,0.08033915404812142,0.1381824078861842,0.19887370292483925
subj05,0.06787361532995215,0.08163288947048919,0.38048378222720436,0.4270740893393491,0.5405747349574583,0.18241215547432266,0.29887967503188745,0.36316429823549207,0.1746158740865738,0.3731249409038623,0.44932293235484577,0.2317689096777486,0.38339867976798897,0.14140657073469304
subj06,0.22065643902861543,0.20074033827249463,0.1530728382343664,0.09427312905363755,0.19563205391384775,0.24902000640624344,0.031087653780934477,0.1743498354402958,0.42420249806786336,0.07338748954918052,0.25418608260238723,0.3343832377360363,0.17770701779963208,0.20096397883944017
subj07,0.35501172291629446,0.15859848073870775,0.3493193503857892,0.40556722675641854,0.09129228757369642,0.07222932498154086,0.2809595176397412,0.30808841822339544,0.36622564345882924,0.43359823919165985,0.5012881915910469,0.21954572880116763,0.23308982764239977,0.4229133180158734
subj08,0.024522830590358258,0.13159614408051168,0.2107646494702114,0.2661109553945953,0.10043539519804788,0.25964105170587604,0.13296417798887142,0.06974760772247922,0.04406852602995209,0.1976362960239944,0.15791352299408215,0.1843152033678948,0.08808566038551055,0.19409137620613146
