V1,V2,V3,hV4,VO-1,VO-2,PHC-1,PHC-2,LO-1,LO-2,TO-1,TO-2
6.196933746337891,6.218612194061279,5.873929023742676,6.2085185050964355,4.384461879730225,4.497387409210205,3.806156873703003,5.008053302764893,5.822535991668701,4.646459102630615,1.7050223350524902,2.6947109699249268
6.322073936462402,5.146269798278809,6.901971340179443,4.539499759674072,3.8173987865448,3.577160120010376,5.185557842254639,3.5604658126831055,3.041017770767212,3.382288694381714,2.677870035171509,3.042707681655884
7.6065592765808105,7.144381046295166,8.487698554992676,6.1802849769592285,6.514374256134033,6.736894607543945,3.8387179374694824,2.7037205696105957,6.693621635437012,2.9654603004455566,2.5266194343566895,4.607387542724609
6.570933818817139,5.9610276222229,6.0493950843811035,5.2963714599609375,5.965355396270752,5.779344081878662,3.5170443058013916,3.3164403438568115,4.988943099975586,5.364870071411133,3.166191339492798,4.1664581298828125
6.697497844696045,6.341777801513672,5.636159896850586,5.213299751281738,4.957772254943848,5.540548324584961,4.730301856994629,1.7948510646820068,5.740968704223633,5.135169506072998,3.6974925994873047,3.942138671875
5.322152614593506,5.700427055358887,5.959547519683838,6.027305603027344,4.5307297706604,5.377925395965576,5.156623363494873,5.7203474044799805,3.963940143585205,2.9444797039031982,2.8807365894317627,3.9908084869384766
7.163900852203369,7.510132312774658,7.0472636222839355,6.7386980056762695,5.536911487579346,6.037499904632568,5.394833087921143,5.365814208984375,8.595376014709473,3.7830653190612793,4.775477409362793,2.1858315467834473
5.810279369354248,6.7994232177734375,6.737932205200195,6.563849449157715,4.811010837554932,4.9054765701293945,4.003260612487793,2.3743090629577637,5.554068565368652,3.076838970184326,4.683407783508301,4.772792339324951
