,V1,V2,V3,hV4,VO-1,VO-2,PHC-1,PHC-2,LO-1,LO-2,TO-1,TO-2
subj01,0.17946523658763044,0.176433345467784,0.06664822054540487,0.02350715630626577,0.23818787302009803,0.5043603525711213,0.6168676163562833,0.4796102753734178,0.03081474589841968,0.09817130766641925,0.47408886998784777,0.6422594365245328
subj02,0.15010519200127082,0.0898906601733132,0.1555667368172095,0.04199083168050813,0.5279629534819622,0.2668285490343021,0.7107582884892142,0.858440293196873,0.11174299983548314,0.3250214374992427,0.49488188233510816,0.8022438716101088
subj03,-0.1565317576283048,-0.07602870161746943,-0.07586858432313438,-0.02155630929118174,0.03897333729837783,0.287218907579189,0.5512207035008473,0.7397604080409669,-0.08577957892328852,0.11390216229715114,0.4177584506401131,0.8973733598206809
subj04,0.18907271541774512,0.18761326734145856,0.019394467742500417,-0.184451928515378,0.46184401506163286,0.5509104713382025,0.1674021997863183,0.6350039472496855,-0.1774455263929138,-0.11350628645292321,-0.07224796338984481,0.817767457636076
subj05,0.0725462221151439,0.11125656162951608,-0.023837525697493804,0.06990156460781118,0.29429614860927894,0.4843340270969333,0.6618563743413743,0.7342256127523767,-0.026498304200775754,0.31809275000585213,0.48065211058446244,0.24819506922028073
subj06,0.06446993727807575,0.09426411949063632,-0.00904219421194115,0.12616751496004874,0.084424662108591,0.38627059742179437,0.6374891112356489,0.7758507113504,0.36151704725612976,0.47539925540832495,0.698429711281254,0.739182441407124
subj07,-0.5831988070768643,-0.5745003892292654,-0.09795843707172358,-0.0834017377391479,-0.9834285943837208,-0.028095235983075603,-0.017144904926553583,0.5112474763691737,-0.14718095145193927,-0.00926204136254365,0.3230515043949208,0.030721745371856846
subj08,-0.28667208881476025,0.04347213918923836,-0.10279480764259119,-0.0004122779722548909,0.010456730576181066,0.061269799608009656,0.245457034839701,0.42726462136116466,-0.34601082101614206,-0.37519570596444185,0.47426015715093933,0.0958366763348786
