V1,V2,V3,hV4,VO-1,VO-2,PHC-1,PHC-2,LO-1,LO-2,TO-1,TO-2
49.60648679473914,49.79060937838052,54.685013504813185,34.80703421109379,32.90014469803183,32.80991511828422,12.422593951927354,2.3338676086966954,33.09732770094362,14.333211962674927,10.963368714541012,0.1620859310030937
45.61447667490588,40.785882244259334,39.28510904421168,34.91043252165881,17.658447092436422,10.389594548389107,4.493885036852331,-0.22907673441525148,25.173116018089363,12.497972370152585,13.192655146768791,6.18771929598259
45.858880260208444,46.99637751008138,45.878901273432,33.10704346374505,22.08867871568791,5.025775000539947,-2.839320432394743,-0.33562768234099805,25.312500504350822,13.424188013711293,-7.695098055967412,-31.13048577422391
36.31724956920154,43.299907517585396,35.31633301453513,34.37097676063433,18.23326279864463,13.991671514113243,14.668179811518705,9.475451182752456,27.61071260233816,10.540776510263832,13.842180830411763,7.587374185842853
58.60587086494164,57.04784346200363,53.38142564956436,41.12665379161288,33.00042931333924,25.31091507580545,19.88656906590751,14.231318412329557,24.809002423773844,5.41246710614836,-2.8977559872281056,17.536082386262716
49.75311603849487,48.066350483413416,44.46497698348754,47.6435060311229,19.947810292134918,7.106858545577733,2.124610553886409,-2.5840002597881515,31.750069240301013,0.6150654576744122,11.604462121095922,5.223493913036097
42.54532067885943,45.34876451782871,46.673060597144726,35.447378501313516,31.98157784643912,12.241073842593018,5.475144880517983,2.0399379881596134,34.61817911025296,10.447431415991812,11.265441686445998,-5.373807274165434
45.810639891502866,45.89890771059297,44.63118461818611,47.52993017890457,23.201916388892,11.833094701907083,3.0007442070643173,-0.26465109028218237,29.497316966078955,17.900479223884286,12.425330851827459,12.447085560190002
