V1,V2,V3,hV4,VO-1,VO-2,PHC-1,PHC-2,LO-1,LO-2,TO-1,TO-2
5.291508674621582,6.218376159667969,6.087275505065918,5.8755269050598145,3.9947750568389893,5.405401706695557,4.575050354003906,5.272175312042236,5.768801689147949,4.391780853271484,1.9344761371612549,1.9924085140228271
8.099955558776855,6.264569282531738,5.44385290145874,6.1114583015441895,4.55604362487793,4.809260845184326,4.628702163696289,4.44269323348999,3.247361421585083,3.39439058303833,2.2988784313201904,1.3515640497207642
8.760394096374512,7.404155254364014,7.968656539916992,7.142686367034912,5.232748508453369,7.325219631195068,4.414750576019287,3.001394033432007,6.0190348625183105,4.0950541496276855,2.829571008682251,2.976146936416626
6.681170463562012,6.105827331542969,5.791046619415283,5.256886005401611,5.634335041046143,4.332590103149414,3.872455358505249,4.190981864929199,4.293948650360107,4.42204475402832,3.9039530754089355,2.758322238922119
6.360649585723877,5.944591045379639,5.489523410797119,5.784844398498535,5.062783241271973,4.573813438415527,5.472634792327881,3.807868480682373,5.761629581451416,5.0891032218933105,3.118342161178589,3.2966933250427246
6.2028069496154785,5.87615966796875,6.452834129333496,5.018601894378662,4.605524063110352,5.61585807800293,5.244191646575928,6.0213623046875,3.635702133178711,2.5490777492523193,4.050078392028809,5.844961643218994
6.271839141845703,7.332259654998779,6.865688800811768,6.698652267456055,5.809453964233398,6.703041076660156,6.184624671936035,6.011962890625,8.724985122680664,4.276152610778809,4.315690994262695,2.4233791828155518
5.91815710067749,7.007086753845215,7.256862640380859,6.505393028259277,5.26862907409668,5.812327861785889,4.510383129119873,3.1901843547821045,6.115781307220459,2.057554006576538,4.962738990783691,5.470253944396973
